PfamUID,Age_oldest
PF11107,1934.5575
PF11109,684.0000
PF11111,886.0000
PF11124,295.0000
PF11145,1934.5575
PF11152,3145.0000
PF11160,3145.0000
PF11162,3145.0000
PF11175,3145.0000
PF11176,2100.6973
PF11179,810.2778
PF11187,3145.0000
PF11196,3145.0000
PF11204,1934.5575
PF11210,3145.0000
PF11211,3145.0000
PF11214,295.0000
PF11221,1934.5575
PF11229,949.9125
PF11232,1028.4421
PF11235,544.1525
PF11244,544.1525
PF11250,1577.8820
PF11251,3145.0000
PF11255,3145.0000
PF11261,1028.4421
PF11262,1934.5575
PF11264,3145.0000
PF11265,1934.5575
PF11267,3145.0000
PF11270,1050.3486
PF11274,656.6236
PF11277,949.9125
PF11282,3145.0000
PF11288,3145.0000
PF11303,3145.0000
PF11304,886.0000
PF11309,492.0000
PF11312,1660.0000
PF11315,949.9125
PF11316,3145.0000
PF11317,3145.0000
PF11321,77.0088
PF11331,3145.0000
PF11338,3145.0000
PF11341,3145.0000
PF11347,3145.0000
PF11357,1487.8820
PF11360,3145.0000
PF11362,1934.5575
PF11365,810.2778
PF11369,3145.0000
PF11371,3145.0000
PF11374,492.0000
PF11375,1934.5575
PF11376,830.0000
PF11378,3145.0000
PF11380,3145.0000
PF11397,3145.0000
PF11403,295.0000
PF11404,645.7238
PF11405,52.2088
PF11408,295.0000
PF11409,810.2778
PF11414,1577.8820
PF11416,1714.2089
PF11427,1934.5575
PF11430,120.4265
PF11435,295.0000
PF11437,338.2240
PF11443,3145.0000
PF11460,3145.0000
PF11461,1028.4421
PF11464,1292.5295
PF11465,544.1525
PF11466,167.7625
PF11467,1028.4421
PF11470,1934.5575
PF11476,408.5875
PF11488,1292.5295
PF11493,846.1460
PF11496,1577.8820
PF11498,774.7778
PF11500,656.6236
PF11502,810.2778
PF11503,295.0000
PF11510,1934.5575
PF11515,1028.4421
PF11517,295.0000
PF11521,1714.2089
PF11522,656.6236
PF11523,3145.0000
PF11526,1292.5295
PF11531,886.0000
PF11532,544.1525
PF11533,110.6292
PF11538,1028.4421
PF11539,3145.0000
PF11540,1487.8820
PF11543,2100.6973
PF11544,1577.8820
PF11547,1028.4421
PF11548,810.2778
PF11549,295.0000
PF11555,645.7238
PF11556,436.6600
PF11558,197.0000
PF11559,2100.6973
PF11560,382.3736
PF11563,3145.0000
PF11566,1934.5575
PF11567,436.6600
PF11568,1577.8820
PF11569,810.2778
PF11571,1934.5575
PF11573,1660.0000
PF11577,810.2778
PF11578,3145.0000
PF11581,672.0029
PF11587,331.8312
PF11594,810.2778
PF11595,1577.8820
PF11597,1292.5295
PF11598,886.0000
PF11600,1292.5295
PF11605,1934.5575
PF11608,1028.4421
PF11610,295.0000
PF11616,645.7238
PF11617,3145.0000
PF11618,1934.5575
PF11619,88.0500
PF11620,1577.8820
PF11626,1487.8820
PF11627,645.7238
PF11628,544.1525
PF11629,1028.4421
PF11630,167.0000
PF11635,1577.8820
PF11636,331.8312
PF11640,1577.8820
PF11648,1028.4421
PF11652,810.2778
PF11654,1577.8820
PF11669,949.9125
PF11671,280.0285
PF11675,54.0375
PF11677,1934.5575
PF11693,229.0000
PF11696,1577.8820
PF11699,1660.0000
PF11700,3145.0000
PF11701,1292.5295
PF11702,1577.8820
PF11704,1660.0000
PF11707,1934.5575
PF11708,1934.5575
PF11710,1292.5295
PF11712,1934.5575
PF11713,248.4776
PF11715,3145.0000
PF11717,3145.0000
PF11718,1934.5575
PF11719,1292.5295
PF11720,3145.0000
PF11721,3145.0000
PF11722,1934.5575
PF11732,1934.5575
PF11734,3145.0000
PF11735,3145.0000
PF11744,1934.5575
PF11746,1934.5575
PF11754,492.0000
PF11759,3145.0000
PF11763,295.0000
PF11764,1292.5295
PF11766,295.0000
PF11767,656.6236
PF11768,1028.4421
PF11770,1577.8820
PF11771,544.1525
PF11779,1934.5575
PF11781,3145.0000
PF11785,656.6236
PF11786,656.6236
PF11787,492.0000
PF11789,1934.5575
PF11790,3145.0000
PF11791,3145.0000
PF11793,1934.5575
PF11798,4090.0000
PF11799,4090.0000
PF11802,1577.8820
PF11803,645.7238
PF11805,3145.0000
PF11807,492.0000
PF11815,3145.0000
PF11816,1934.5575
PF11817,1934.5575
PF11818,886.0000
PF11819,1028.4421
PF11820,846.1460
PF11822,2100.6973
PF11825,645.7238
PF11830,949.9125
PF11831,1934.5575
PF11833,3145.0000
PF11834,1934.5575
PF11835,10.5126
PF11837,306.0686
PF11838,3145.0000
PF11839,3145.0000
PF11841,1660.0000
PF11851,810.2778
PF11852,3145.0000
PF11857,645.7238
PF11861,2100.6973
PF11864,1934.5575
PF11865,2100.6973
PF11875,3145.0000
PF11878,1028.4421
PF11879,810.2778
PF11881,810.2778
PF11882,1934.5575
PF11883,1577.8820
PF11885,3145.0000
PF11891,1714.2089
PF11894,1934.5575
PF11895,16.0179
PF11899,3145.0000
PF11900,170.6814
PF11901,3145.0000
PF11902,3145.0000
PF11904,1934.5575
PF11905,1577.8820
PF11911,3145.0000
PF11912,740.0000
PF11913,3145.0000
PF11914,740.2778
PF11915,492.0000
PF11916,1934.5575
PF11917,229.0000
PF11918,3145.0000
PF11919,1934.5575
PF11923,1934.5575
PF11926,846.1460
PF11927,3145.0000
PF11928,544.1525
PF11931,2100.6973
PF11934,1934.5575
PF11935,1934.5575
PF11936,810.2778
PF11937,3145.0000
PF11938,1934.5575
PF11940,3145.0000
PF11945,1934.5575
PF11951,1292.5295
PF11952,1934.5575
PF11954,3145.0000
PF11956,454.3147
PF11957,1934.5575
PF11958,3145.0000
PF11960,3145.0000
PF11961,1577.8820
PF11965,3145.0000
PF11968,1934.5575
PF11969,3145.0000
PF11970,1487.8820
PF11971,1934.5575
PF11976,3145.0000
PF11977,3145.0000
PF11978,3145.0000
PF11979,949.9125
PF11980,645.7238
PF11989,590.0000
PF11991,3145.0000
PF11995,1934.5575
PF11998,3145.0000
PF12001,886.0000
PF12002,3145.0000
PF12004,886.0000
PF12006,3145.0000
PF12009,2100.6973
PF12012,1028.4421
PF12013,1714.2089
PF12014,1934.5575
PF12015,590.0000
PF12016,544.1525
PF12017,1577.8820
PF12018,1934.5575
PF12020,645.7238
PF12022,1934.5575
PF12023,846.1460
PF12024,1028.4421
PF12026,1028.4421
PF12029,221.5465
PF12030,1292.5295
PF12031,1577.8820
PF12032,672.0029
PF12036,1934.5575
PF12037,1934.5575
PF12038,3145.0000
PF12041,481.7717
PF12043,481.7717
PF12044,3145.0000
PF12045,645.7238
PF12046,3145.0000
PF12047,1934.5575
PF12049,3145.0000
PF12051,3145.0000
PF12052,810.2778
PF12054,1934.5575
PF12056,1577.8820
PF12057,948.0000
PF12061,93.7500
PF12062,1028.4421
PF12063,1934.5575
PF12064,645.7238
PF12066,1934.5575
PF12067,684.0000
PF12068,1714.2089
PF12070,1577.8820
PF12074,1292.5295
PF12075,810.2778
PF12076,1660.0000
PF12078,120.4265
PF12090,1660.0000
PF12095,3145.0000
PF12104,331.8312
PF12108,1934.5575
PF12109,424.1564
PF12110,1934.5575
PF12114,810.2778
PF12125,1028.4421
PF12126,886.0000
PF12129,1934.5575
PF12130,1028.4421
PF12134,2100.6973
PF12138,3145.0000
PF12140,1028.4421
PF12142,3145.0000
PF12143,3145.0000
PF12144,645.7238
PF12145,1934.5575
PF12146,3145.0000
PF12148,1577.8820
PF12150,886.0000
PF12152,656.6236
PF12157,1934.5575
PF12158,3145.0000
PF12159,3145.0000
PF12160,454.3147
PF12162,544.1525
PF12166,1934.5575
PF12169,3145.0000
PF12171,3145.0000
PF12174,1577.8820
PF12177,544.1525
PF12178,454.3147
PF12179,544.1525
PF12180,645.7238
PF12185,810.2778
PF12188,132.0287
PF12190,672.0029
PF12191,684.0000
PF12192,32.0000
PF12194,295.0000
PF12196,544.1525
PF12201,331.8312
PF12202,1577.8820
PF12203,810.2778
PF12204,3145.0000
PF12205,1292.5295
PF12209,295.0000
PF12210,1577.8820
PF12213,1934.5575
PF12214,1934.5575
PF12215,3145.0000
PF12220,1934.5575
PF12222,3145.0000
PF12223,1660.0000
PF12230,1934.5575
PF12231,1934.5575
PF12232,810.2778
PF12234,2100.6973
PF12235,810.2778
PF12237,2100.6973
PF12239,1934.5575
PF12240,886.0000
PF12243,1577.8820
PF12246,1934.5575
PF12247,1934.5575
PF12248,3145.0000
PF12251,1934.5575
PF12253,1934.5575
PF12254,1934.5575
PF12257,1934.5575
PF12258,331.8312
PF12260,1028.4421
PF12263,3145.0000
PF12265,2100.6973
PF12269,1028.4421
PF12271,590.0000
PF12273,1292.5295
PF12274,170.6814
PF12278,443.8801
PF12280,949.9125
PF12284,645.7238
PF12287,810.2778
PF12295,1934.5575
PF12296,492.0000
PF12297,948.0000
PF12301,645.7238
PF12302,29.4144
PF12304,645.7238
PF12307,167.7625
PF12308,810.2778
PF12309,2100.6973
PF12310,684.0000
PF12311,492.0000
PF12313,846.1460
PF12314,1934.5575
PF12315,3145.0000
PF12316,1660.0000
PF12317,2100.6973
PF12319,436.6600
PF12323,3145.0000
PF12325,1934.5575
PF12326,1292.5295
PF12328,1292.5295
PF12329,1934.5575
PF12330,2230.0000
PF12331,492.0000
PF12333,1934.5575
PF12335,1934.5575
PF12336,948.0000
PF12338,170.6814
PF12340,3145.0000
PF12341,1934.5575
PF12344,3145.0000
PF12345,3145.0000
PF12346,132.0287
PF12347,949.9125
PF12348,2100.6973
PF12350,1292.5295
PF12351,656.6236
PF12352,2230.0000
PF12353,2100.6973
PF12355,556.5513
PF12357,1714.2089
PF12359,1934.5575
PF12360,645.7238
PF12366,949.9125
PF12368,3145.0000
PF12369,454.3147
PF12371,3145.0000
PF12372,1028.4421
PF12374,544.1525
PF12385,830.0000
PF12394,1934.5575
PF12396,3145.0000
PF12397,1934.5575
PF12398,170.6814
PF12400,1934.5575
PF12402,645.7238
PF12403,684.0000
PF12407,672.0029
PF12411,3145.0000
PF12413,810.2778
PF12414,645.7238
PF12416,1934.5575
PF12417,1577.8820
PF12419,810.2778
PF12422,1934.5575
PF12423,1934.5575
PF12424,810.2778
PF12428,481.7717
PF12430,1934.5575
PF12432,1934.5575
PF12435,32.4494
PF12437,3145.0000
PF12440,132.0287
PF12442,77.0088
PF12443,1577.8820
PF12444,949.9125
PF12446,50.3264
PF12451,1934.5575
PF12452,3145.0000
PF12453,331.8312
PF12454,229.0000
PF12455,1660.0000
PF12456,1487.8820
PF12457,1934.5575
PF12460,1934.5575
PF12463,1934.5575
PF12465,1487.8820
PF12470,1028.4421
PF12471,3145.0000
PF12473,1292.5295
PF12474,1028.4421
PF12478,948.0000
PF12480,544.1525
PF12481,1577.8820
PF12483,3145.0000
PF12485,645.7238
PF12489,886.0000
PF12490,1660.0000
PF12491,544.1525
PF12494,1028.4421
PF12497,454.3147
PF12498,1577.8820
PF12505,1934.5575
PF12509,948.0000
PF12510,1028.4421
PF12511,492.0000
PF12513,3145.0000
PF12515,1660.0000
PF12516,949.9125
PF12520,1292.5295
PF12527,3145.0000
PF12529,1028.4421
PF12530,1934.5575
PF12533,824.0000
PF12534,886.0000
PF12537,1934.5575
PF12539,1714.2089
PF12540,810.2778
PF12542,1934.5575
PF12546,846.1460
PF12547,454.3147
PF12548,810.2778
PF12549,1577.8820
PF12550,1934.5575
PF12552,1577.8820
PF12554,2100.6973
PF12560,1028.4421
PF12567,132.0287
PF12569,3145.0000
PF12572,1934.5575
PF12576,3145.0000
PF12577,544.1525
PF12578,1660.0000
PF12579,1327.8820
PF12580,1934.5575
PF12583,810.2778
PF12584,1934.5575
PF12585,492.0000
PF12588,3145.0000
PF12589,2100.6973
PF12590,1577.8820
PF12595,810.2778
PF12596,672.0029
PF12597,1934.5575
PF12598,544.1525
PF12600,3145.0000
PF12605,886.0000
PF12606,645.7238
PF12609,306.0686
PF12610,645.7238
PF12612,1934.5575
PF12618,454.3147
PF12619,1934.5575
PF12620,10.5126
PF12621,656.6236
PF12622,1934.5575
PF12624,2230.0000
PF12627,3145.0000
PF12628,436.6600
PF12631,3145.0000
PF12632,1934.5575
PF12634,1292.5295
PF12640,3145.0000
PF12643,3145.0000
PF12646,3145.0000
PF12656,1934.5575
PF12657,1934.5575
PF12658,656.6236
PF12659,295.0000
PF12660,1934.5575
PF12661,3145.0000
PF12662,1934.5575
PF12678,2100.6973
PF12680,3145.0000
PF12681,3145.0000
PF12688,2100.6973
PF12689,3145.0000
PF12694,3145.0000
PF12695,4090.0000
PF12697,3145.0000
PF12698,4090.0000
PF12701,1934.5575
PF12706,4090.0000
PF12707,646.7178
PF12708,3145.0000
PF12709,656.6236
PF12710,3145.0000
PF12714,886.0000
PF12716,656.6236
PF12717,3145.0000
PF12718,3145.0000
PF12719,1934.5575
PF12720,656.6236
PF12722,1660.0000
PF12728,3145.0000
PF12733,3145.0000
PF12734,3145.0000
PF12735,1934.5575
PF12736,1028.4421
PF12738,3145.0000
PF12739,1934.5575
PF12740,3145.0000
PF12742,1577.8820
PF12743,382.3736
PF12744,295.0000
PF12745,1934.5575
PF12746,3145.0000
PF12751,656.6236
PF12752,1934.5575
PF12754,492.0000
PF12755,1934.5575
PF12756,2100.6973
PF12757,656.6236
PF12761,1292.5295
PF12762,3145.0000
PF12763,1934.5575
PF12764,170.6814
PF12765,3145.0000
PF12766,3145.0000
PF12767,1934.5575
PF12768,1292.5295
PF12769,3145.0000
PF12770,3145.0000
PF12772,3145.0000
PF12773,3145.0000
PF12774,2100.6973
PF12775,2100.6973
PF12776,1934.5575
PF12777,2100.6973
PF12780,2100.6973
PF12781,2100.6973
PF12783,2230.0000
PF12784,3145.0000
PF12789,646.7178
PF12796,3145.0000
PF12799,3145.0000
PF12802,4090.0000
PF12804,4090.0000
PF12807,2230.0000
PF12808,1577.8820
PF12809,295.0000
PF12810,3145.0000
PF12812,3145.0000
PF12813,1934.5575
PF12814,1934.5575
PF12815,1934.5575
PF12816,1934.5575
PF12819,1577.8820
PF12820,544.1525
PF12824,1577.8820
PF12825,1487.8820
PF12827,656.6236
PF12828,1292.5295
PF12830,1934.5575
PF12831,3145.0000
PF12832,3145.0000
PF12836,4090.0000
PF12842,1934.5575
PF12843,3145.0000
PF12845,810.2778
PF12848,3145.0000
PF12849,3145.0000
PF12850,3145.0000
PF12851,1660.0000
PF12853,492.0000
PF12854,1934.5575
PF12855,656.6236
PF12856,295.0000
PF12859,1934.5575
PF12861,1934.5575
PF12868,3145.0000
PF12871,1577.8820
PF12872,3145.0000
PF12873,3145.0000
PF12874,3145.0000
PF12877,1577.8820
PF12878,6.8540
PF12879,436.6600
PF12881,454.3147
PF12884,948.0000
PF12885,949.9125
PF12886,949.9125
PF12887,6.8540
PF12893,3145.0000
PF12894,3145.0000
PF12895,3145.0000
PF12896,1934.5575
PF12898,1934.5575
PF12899,3145.0000
PF12900,4090.0000
PF12901,1292.5295
PF12902,3145.0000
PF12906,1934.5575
PF12907,1934.5575
PF12922,1934.5575
PF12923,2100.6973
PF12924,949.9125
PF12925,949.9125
PF12926,1934.5575
PF12927,1292.5295
PF12928,1934.5575
PF12929,1934.5575
PF12931,1934.5575
PF12932,1934.5575
PF12933,1934.5575
PF12934,1934.5575
PF12935,590.0000
PF12936,2100.6973
PF12937,3145.0000
PF12938,810.2778
PF12940,948.0000
PF12946,1934.5575
PF12947,3145.0000
PF12948,436.6600
PF12949,3145.0000
PF12955,656.6236
PF12971,3145.0000
PF12972,3145.0000
PF12973,3145.0000
PF12974,3145.0000
PF12998,1934.5575
PF12999,1934.5575
PF13000,3145.0000
PF13001,1934.5575
PF13002,656.6236
PF13005,3145.0000
PF13007,3145.0000
PF13015,1934.5575
PF13016,137.2386
PF13017,1487.8820
PF13019,1934.5575
PF13020,3145.0000
PF13023,3145.0000
PF13041,1934.5575
PF13085,3145.0000
PF13086,4090.0000
PF13088,3145.0000
PF13089,3145.0000
PF13090,3145.0000
PF13091,3145.0000
PF13092,1934.5575
PF13093,1292.5295
PF13094,1292.5295
PF13095,1934.5575
PF13096,886.0000
PF13097,886.0000
PF13098,3145.0000
PF13102,3145.0000
PF13118,2100.6973
PF13127,3145.0000
PF13136,492.0000
PF13148,3145.0000
PF13151,3145.0000
PF13155,3145.0000
PF13164,810.2778
PF13167,4090.0000
PF13173,3145.0000
PF13174,3145.0000
PF13176,3145.0000
PF13177,3145.0000
PF13178,1577.8820
PF13180,3145.0000
PF13181,3145.0000
PF13185,3145.0000
PF13191,3145.0000
PF13193,4090.0000
PF13202,3145.0000
PF13204,3145.0000
PF13206,163.4310
PF13207,3145.0000
PF13225,3145.0000
PF13229,3145.0000
PF13230,3145.0000
PF13231,3145.0000
PF13233,1934.5575
PF13234,3145.0000
PF13236,2230.0000
PF13238,3145.0000
PF13240,3145.0000
PF13241,4090.0000
PF13242,3145.0000
PF13243,3145.0000
PF13245,4090.0000
PF13246,3145.0000
PF13248,3145.0000
PF13249,3145.0000
PF13251,1934.5575
PF13254,492.0000
PF13257,492.0000
PF13259,1577.8820
PF13266,1577.8820
PF13270,1487.8820
PF13271,3145.0000
PF13277,35.5241
PF13279,4090.0000
PF13281,3145.0000
PF13287,3145.0000
PF13288,3145.0000
PF13289,3145.0000
PF13290,3145.0000
PF13292,3145.0000
PF13293,645.7238
PF13297,1934.5575
PF13299,1934.5575
PF13300,1292.5295
PF13301,3145.0000
PF13302,4090.0000
PF13304,3145.0000
PF13306,3145.0000
PF13307,3145.0000
PF13320,3145.0000
PF13323,590.0000
PF13324,1934.5575
PF13325,1660.0000
PF13326,3145.0000
PF13328,3145.0000
PF13329,1934.5575
PF13330,3145.0000
PF13331,3145.0000
PF13332,3145.0000
PF13334,846.1460
PF13336,3145.0000
PF13339,1934.5575
PF13341,544.1525
PF13344,3145.0000
PF13347,3145.0000
PF13352,266.1460
PF13353,4090.0000
PF13354,3145.0000
PF13355,3145.0000
PF13356,3145.0000
PF13359,3145.0000
PF13363,3145.0000
PF13364,3145.0000
PF13365,3145.0000
PF13367,3145.0000
PF13368,3145.0000
PF13369,3145.0000
PF13370,3145.0000
PF13371,3145.0000
PF13373,1934.5575
PF13374,3145.0000
PF13376,3145.0000
PF13378,4090.0000
PF13380,3145.0000
PF13383,3145.0000
PF13384,3145.0000
PF13385,3145.0000
PF13391,3145.0000
PF13392,3145.0000
PF13393,3145.0000
PF13394,3145.0000
PF13395,3145.0000
PF13396,3145.0000
PF13398,3145.0000
PF13401,3145.0000
PF13402,3145.0000
PF13405,3145.0000
PF13409,3145.0000
PF13410,3145.0000
PF13412,4090.0000
PF13414,4090.0000
PF13415,3145.0000
PF13417,3145.0000
PF13418,3145.0000
PF13419,4090.0000
PF13422,1934.5575
PF13423,1577.8820
PF13424,3145.0000
PF13426,3145.0000
PF13428,3145.0000
PF13429,3145.0000
PF13430,3145.0000
PF13431,3145.0000
PF13432,3145.0000
PF13434,3145.0000
PF13436,3145.0000
PF13439,3145.0000
PF13441,3145.0000
PF13442,3145.0000
PF13444,3145.0000
PF13445,2230.0000
PF13446,1577.8820
PF13449,3145.0000
PF13450,3145.0000
PF13451,3145.0000
PF13454,3145.0000
PF13455,3145.0000
PF13458,3145.0000
PF13460,3145.0000
PF13462,3145.0000
PF13465,1934.5575
PF13468,3145.0000
PF13469,3145.0000
PF13472,4090.0000
PF13474,3145.0000
PF13475,3145.0000
PF13476,3145.0000
PF13481,3145.0000
PF13482,3145.0000
PF13483,3145.0000
PF13484,3145.0000
PF13488,3145.0000
PF13489,3145.0000
PF13490,248.0000
PF13495,3145.0000
PF13499,3145.0000
PF13500,4090.0000
PF13506,3145.0000
PF13507,3145.0000
PF13508,3145.0000
PF13510,3145.0000
PF13513,3145.0000
PF13515,3145.0000
PF13516,3145.0000
PF13517,3145.0000
PF13518,3145.0000
PF13519,4090.0000
PF13520,4090.0000
PF13521,3145.0000
PF13522,3145.0000
PF13523,3145.0000
PF13524,3145.0000
PF13527,3145.0000
PF13528,3145.0000
PF13532,3145.0000
PF13534,4090.0000
PF13535,3145.0000
PF13537,3145.0000
PF13538,3145.0000
PF13539,3145.0000
PF13540,3145.0000
PF13541,3145.0000
PF13543,1028.4421
PF13548,646.7178
PF13549,3145.0000
PF13551,3145.0000
PF13553,684.0000
PF13555,3145.0000
PF13558,3145.0000
PF13561,3145.0000
PF13563,3145.0000
PF13564,3145.0000
PF13565,3145.0000
PF13574,3145.0000
PF13576,3145.0000
PF13577,3145.0000
PF13578,3145.0000
PF13579,4090.0000
PF13582,3145.0000
PF13583,3145.0000
PF13589,3145.0000
PF13593,3145.0000
PF13597,4090.0000
PF13598,3145.0000
PF13599,3145.0000
PF13600,3145.0000
PF13602,3145.0000
PF13603,3145.0000
PF13604,3145.0000
PF13606,3145.0000
PF13607,3145.0000
PF13613,3145.0000
PF13614,3145.0000
PF13616,3145.0000
PF13620,3145.0000
PF13621,3145.0000
PF13622,3145.0000
PF13624,3145.0000
PF13625,4090.0000
PF13630,266.1460
PF13632,4090.0000
PF13634,1934.5575
PF13637,3145.0000
PF13638,3145.0000
PF13639,3145.0000
PF13640,3145.0000
PF13641,3145.0000
PF13646,4090.0000
PF13649,3145.0000
PF13650,3145.0000
PF13653,3145.0000
PF13656,3145.0000
PF13660,3145.0000
PF13661,3145.0000
PF13664,3145.0000
PF13667,3145.0000
PF13668,3145.0000
PF13669,3145.0000
PF13671,3145.0000
PF13672,3145.0000
PF13673,3145.0000
PF13676,3145.0000
PF13679,3145.0000
PF13688,3145.0000
PF13691,3145.0000
PF13692,4090.0000
PF13695,1660.0000
PF13696,1934.5575
PF13704,3145.0000
PF13705,886.0000
PF13710,3145.0000
PF13713,846.1460
PF13714,3145.0000
PF13715,3145.0000
PF13716,1934.5575
PF13720,3145.0000
PF13724,306.0686
PF13733,3145.0000
PF13735,3145.0000
PF13738,3145.0000
PF13740,3145.0000
PF13742,43.6423
PF13749,886.0000
PF13757,886.0000
PF13758,1577.8820
PF13764,1934.5575
PF13765,810.2778
PF13767,3145.0000
PF13768,3145.0000
PF13771,2100.6973
PF13772,3145.0000
PF13774,2230.0000
PF13775,544.1525
PF13778,3145.0000
PF13783,9.2375
PF13787,3145.0000
PF13793,4090.0000
PF13802,3145.0000
PF13805,1577.8820
PF13806,3145.0000
PF13810,3145.0000
PF13811,39.9000
PF13812,3145.0000
PF13813,3145.0000
PF13815,2100.6973
PF13816,3145.0000
PF13817,3145.0000
PF13820,886.0000
PF13821,1934.5575
PF13823,3145.0000
PF13826,3145.0000
PF13831,2100.6973
PF13832,2100.6973
PF13833,3145.0000
PF13836,544.1525
PF13837,1934.5575
PF13838,2100.6973
PF13839,1934.5575
PF13840,3145.0000
PF13841,886.0000
PF13842,1934.5575
PF13843,1934.5575
PF13844,3145.0000
PF13846,1292.5295
PF13847,3145.0000
PF13848,2100.6973
PF13850,1934.5575
PF13851,3145.0000
PF13853,886.0000
PF13854,3145.0000
PF13855,3145.0000
PF13857,3145.0000
PF13859,3145.0000
PF13862,2100.6973
PF13863,2100.6973
PF13864,2100.6973
PF13865,1934.5575
PF13866,1028.4421
PF13867,1934.5575
PF13868,2100.6973
PF13869,1934.5575
PF13870,2100.6973
PF13871,3145.0000
PF13872,3145.0000
PF13873,1577.8820
PF13874,2100.6973
PF13875,3145.0000
PF13877,1934.5575
PF13878,3145.0000
PF13879,2100.6973
PF13880,1934.5575
PF13881,1934.5575
PF13882,949.9125
PF13883,3145.0000
PF13885,3145.0000
PF13886,3145.0000
PF13887,810.2778
PF13888,810.2778
PF13889,1577.8820
PF13890,1934.5575
PF13891,1577.8820
PF13892,2100.6973
PF13893,2230.0000
PF13894,3145.0000
PF13895,3145.0000
PF13896,1934.5575
PF13897,1028.4421
PF13898,2100.6973
PF13899,3145.0000
PF13901,2100.6973
PF13902,1714.2089
PF13903,1714.2089
PF13904,1028.4421
PF13905,3145.0000
PF13906,3145.0000
PF13907,1934.5575
PF13908,1577.8820
PF13909,1934.5575
PF13910,3145.0000
PF13911,3145.0000
PF13912,3145.0000
PF13913,2100.6973
PF13914,684.0000
PF13915,1577.8820
PF13916,645.7238
PF13917,1934.5575
PF13918,1934.5575
PF13919,1577.8820
PF13920,2230.0000
PF13921,3145.0000
PF13922,886.0000
PF13923,2230.0000
PF13924,3145.0000
PF13925,1934.5575
PF13926,1934.5575
PF13927,3145.0000
PF13929,295.0000
PF13930,3145.0000
PF13931,1714.2089
PF13933,1292.5295
PF13934,1577.8820
PF13936,3145.0000
PF13943,1327.8820
PF13945,1577.8820
PF13946,3145.0000
PF13947,1577.8820
PF13948,3145.0000
PF13952,1577.8820
PF13959,2230.0000
PF13960,1577.8820
PF13961,1934.5575
PF13962,1577.8820
PF13963,1577.8820
PF13964,3145.0000
PF13965,1487.8820
PF13967,2100.6973
PF13968,170.6814
PF13971,1292.5295
PF13975,3145.0000
PF13976,1934.5575
PF14008,3145.0000
PF14009,1577.8820
PF14015,3145.0000
PF14021,3145.0000
PF14022,3145.0000
PF14023,3145.0000
PF14027,3145.0000
PF14031,3145.0000
PF14033,3145.0000
PF14040,3145.0000
PF14046,331.8312
PF14047,886.0000
PF14048,949.9125
PF14049,132.0287
PF14050,1934.5575
PF14051,1028.4421
PF14061,948.0000
PF14073,1028.4421
PF14075,1577.8820
PF14076,3145.0000
PF14077,544.1525
PF14080,14.5000
PF14087,3145.0000
PF14091,740.0000
PF14099,3145.0000
PF14108,3145.0000
PF14110,3145.0000
PF14111,846.1460
PF14114,3145.0000
PF14124,3145.0000
PF14138,1934.5575
PF14144,1577.8820
PF14145,3145.0000
PF14160,810.2778
PF14161,810.2778
PF14186,1934.5575
PF14196,3145.0000
PF14197,1577.8820
PF14200,3145.0000
PF14204,3145.0000
PF14214,1934.5575
PF14215,1934.5575
PF14216,3145.0000
PF14222,1714.2089
PF14223,3145.0000
PF14225,1660.0000
PF14226,3145.0000
PF14228,1577.8820
PF14229,3145.0000
PF14231,3145.0000
PF14232,3145.0000
PF14234,3145.0000
PF14237,3145.0000
PF14240,3145.0000
PF14244,1934.5575
PF14249,3145.0000
PF14251,4090.0000
PF14252,3145.0000
PF14260,2100.6973
PF14269,3145.0000
PF14273,3145.0000
PF14279,3145.0000
PF14280,740.0000
PF14288,1934.5575
PF14290,1714.2089
PF14291,1934.5575
PF14295,3145.0000
PF14299,1577.8820
PF14303,1934.5575
PF14304,1934.5575
PF14306,3145.0000
PF14308,1934.5575
PF14309,1577.8820
PF14310,3145.0000
PF14311,3145.0000
PF14312,3145.0000
PF14323,3145.0000
PF14324,1292.5295
PF14325,248.0000
PF14326,1934.5575
PF14327,1934.5575
PF14330,3145.0000
PF14336,3145.0000
PF14340,3145.0000
PF14342,3145.0000
PF14344,740.0000
PF14347,3145.0000
PF14360,3145.0000
PF14363,1577.8820
PF14364,1577.8820
PF14365,1577.8820
PF14368,846.1460
PF14369,1934.5575
PF14370,3145.0000
PF14372,1577.8820
PF14374,2100.6973
PF14377,1934.5575
PF14379,1577.8820
PF14380,1577.8820
PF14381,3145.0000
PF14382,3145.0000
PF14383,846.1460
PF14388,3145.0000
PF14389,846.1460
PF14392,1934.5575
PF14396,38.0000
PF14397,3145.0000
PF14403,3145.0000
PF14413,3145.0000
PF14416,1577.8820
PF14418,1934.5575
PF14420,656.6236
PF14421,1934.5575
PF14429,2230.0000
PF14432,1934.5575
PF14437,3145.0000
PF14438,1934.5575
PF14439,801.5465
PF14441,3145.0000
PF14443,1577.8820
PF14444,1577.8820
PF14465,1028.4421
PF14469,1934.5575
PF14473,949.9125
PF14474,590.0000
PF14475,1292.5295
PF14477,295.0000
PF14478,3145.0000
PF14479,492.0000
PF14484,544.1525
PF14486,830.0000
PF14489,1496.5197
PF14490,3145.0000
PF14492,4090.0000
PF14493,3145.0000
PF14494,3145.0000
PF14495,3145.0000
PF14497,3145.0000
PF14498,3145.0000
PF14500,1934.5575
